id,section,topic,status,reason,duplicate_of
TCS_LOG_528,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_518
TCS_LOG_529,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_519
TCS_LOG_530,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_520
TCS_LOG_531,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_521
TCS_LOG_532,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_522
TCS_LOG_533,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_523
TCS_LOG_534,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_524
TCS_LOG_535,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_525
TCS_LOG_536,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_526
TCS_LOG_537,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_517
TCS_LOG_538,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_518
TCS_LOG_539,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_519
TCS_LOG_540,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_520
TCS_LOG_541,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_521
TCS_LOG_542,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_522
TCS_LOG_543,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_523
TCS_LOG_544,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_524
TCS_LOG_545,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_525
TCS_LOG_546,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_526
TCS_LOG_547,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_517
TCS_LOG_548,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_518
TCS_LOG_549,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_519
TCS_LOG_550,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_520
TCS_LOG_551,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_521
TCS_LOG_552,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_522
TCS_LOG_553,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_523
TCS_LOG_554,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_524
TCS_LOG_555,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_525
TCS_LOG_556,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_526
TCS_LOG_557,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_517
TCS_LOG_558,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_518
TCS_LOG_559,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_519
TCS_LOG_560,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_520
TCS_LOG_561,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_521
TCS_LOG_562,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_522
TCS_LOG_563,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_523
TCS_LOG_564,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_524
TCS_LOG_565,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_525
TCS_LOG_566,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_526
TCS_LOG_567,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_571,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_572,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_573,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_574,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_576,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_577,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_567
TCS_LOG_578,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_568
TCS_LOG_579,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_569
TCS_LOG_580,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_570
TCS_LOG_581,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_571
TCS_LOG_582,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_572
TCS_LOG_583,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_573
TCS_LOG_584,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_574
TCS_LOG_585,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_575
TCS_LOG_586,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_576
TCS_LOG_587,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_567
TCS_LOG_588,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_568
TCS_LOG_589,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_569
TCS_LOG_590,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_570
TCS_LOG_591,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_571
TCS_LOG_592,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_572
TCS_LOG_593,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_573
TCS_LOG_594,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_574
TCS_LOG_595,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_575
TCS_LOG_596,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_576
TCS_LOG_597,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_567
TCS_LOG_598,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_568
TCS_LOG_599,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_569
TCS_LOG_600,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_570
TCS_LOG_601,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_571
TCS_LOG_602,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_572
TCS_LOG_603,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_573
TCS_LOG_604,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_574
TCS_LOG_605,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_575
TCS_LOG_606,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_576
TCS_LOG_607,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_567
TCS_LOG_608,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_568
TCS_LOG_609,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_569
TCS_LOG_610,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_570
TCS_LOG_611,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_571
TCS_LOG_612,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_572
TCS_LOG_613,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_573
TCS_LOG_614,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_574
TCS_LOG_615,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_575
TCS_LOG_616,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_576
TCS_LOG_621,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_617
TCS_LOG_622,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_618
TCS_LOG_623,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_619
TCS_LOG_624,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_620
TCS_LOG_625,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_617
TCS_LOG_626,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_618
TCS_LOG_627,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_619
TCS_LOG_628,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_620
TCS_LOG_629,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_617
TCS_LOG_630,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_618
TCS_LOG_631,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_619
TCS_LOG_632,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_620
TCS_LOG_633,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_617
TCS_LOG_634,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_618
TCS_LOG_635,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_619
TCS_LOG_636,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_620
TCS_LOG_641,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_637
TCS_LOG_642,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_638
TCS_LOG_643,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_639
TCS_LOG_644,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_640
TCS_LOG_645,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_637
TCS_LOG_646,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_638
TCS_LOG_647,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_639
TCS_LOG_648,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_640
TCS_LOG_649,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_637
TCS_LOG_650,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_638
TCS_LOG_651,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_639
TCS_LOG_652,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_640
TCS_LOG_653,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_637
TCS_LOG_654,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_638
TCS_LOG_655,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_639
TCS_LOG_656,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_640
TCS_LOG_657,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_658,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_660,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_661,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_657
TCS_LOG_662,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_658
TCS_LOG_663,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_659
TCS_LOG_664,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_660
TCS_LOG_665,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_657
TCS_LOG_666,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_658
TCS_LOG_667,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_659
TCS_LOG_668,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_660
TCS_LOG_669,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_657
TCS_LOG_670,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_658
TCS_LOG_671,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_659
TCS_LOG_672,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_660
TCS_LOG_673,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_657
TCS_LOG_674,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_658
TCS_LOG_675,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_659
TCS_LOG_676,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_660
TCS_LOG_677,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_517
TCS_LOG_678,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_518
TCS_LOG_679,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_519
TCS_LOG_680,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_520
TCS_LOG_681,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_521
TCS_LOG_682,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_522
TCS_LOG_683,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_523
TCS_LOG_684,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_524
TCS_LOG_685,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_525
TCS_LOG_686,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_526
TCS_LOG_687,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_517
TCS_LOG_688,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_518
TCS_LOG_689,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_519
TCS_LOG_690,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_520
TCS_LOG_691,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_521
TCS_LOG_692,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_522
TCS_LOG_693,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_523
TCS_LOG_694,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_524
TCS_LOG_695,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_525
TCS_LOG_696,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_526
TCS_LOG_697,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_517
TCS_LOG_698,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_518
TCS_LOG_699,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_519
TCS_LOG_700,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_520
TCS_APT_001,Numerical Ability,Percentages,REMOVED,topic_coverage_selection,
TCS_APT_002,Numerical Ability,Percentages,REMOVED,topic_coverage_selection,
TCS_APT_006,Numerical Ability,Percentages,REMOVED,topic_coverage_selection,
TCS_APT_016,Numerical Ability,Percentages,REMOVED,topic_coverage_selection,
TCS_APT_018,Numerical Ability,Percentages,REMOVED,topic_coverage_selection,
TCS_APT_026,Numerical Ability,Profit and Loss,REMOVED,topic_coverage_selection,
TCS_APT_035,Numerical Ability,Profit and Loss,REMOVED,topic_coverage_selection,
TCS_APT_037,Numerical Ability,Profit and Loss,REMOVED,topic_coverage_selection,
TCS_APT_040,Numerical Ability,Profit and Loss,REMOVED,topic_coverage_selection,
TCS_APT_043,Numerical Ability,Simple Interest,REMOVED,topic_coverage_selection,
TCS_APT_046,Numerical Ability,Simple Interest,REMOVED,topic_coverage_selection,
TCS_APT_056,Numerical Ability,Compound Interest,REMOVED,topic_coverage_selection,
TCS_APT_057,Numerical Ability,Compound Interest,REMOVED,topic_coverage_selection,
TCS_APT_059,Numerical Ability,Speed and Distance,REMOVED,topic_coverage_selection,
TCS_APT_060,Numerical Ability,Speed and Distance,REMOVED,topic_coverage_selection,
TCS_APT_062,Numerical Ability,Speed and Distance,REMOVED,topic_coverage_selection,
TCS_APT_064,Numerical Ability,Speed and Distance,REMOVED,topic_coverage_selection,
TCS_APT_077,Numerical Ability,Time and Work,REMOVED,topic_coverage_selection,
TCS_APT_078,Numerical Ability,Time and Work,REMOVED,topic_coverage_selection,
TCS_APT_079,Numerical Ability,Time and Work,REMOVED,topic_coverage_selection,
TCS_APT_083,Numerical Ability,Time and Work,REMOVED,topic_coverage_selection,
TCS_APT_090,Numerical Ability,Ratio and Proportion,REMOVED,topic_coverage_selection,
TCS_APT_091,Numerical Ability,Ratio and Proportion,REMOVED,topic_coverage_selection,
TCS_APT_094,Numerical Ability,Ratio and Proportion,REMOVED,topic_coverage_selection,
TCS_APT_101,Numerical Ability,Averages,REMOVED,topic_coverage_selection,
TCS_APT_104,Numerical Ability,Averages,REMOVED,topic_coverage_selection,
TCS_APT_111,Numerical Ability,Algebra,REMOVED,topic_coverage_selection,
TCS_APT_115,Numerical Ability,Algebra,REMOVED,topic_coverage_selection,
TCS_APT_116,Numerical Ability,Algebra,REMOVED,topic_coverage_selection,
TCS_APT_123,Numerical Ability,Algebra,REMOVED,topic_coverage_selection,
TCS_APT_128,Numerical Ability,Mensuration,REMOVED,topic_coverage_selection,
TCS_APT_129,Numerical Ability,Mensuration,REMOVED,topic_coverage_selection,
TCS_APT_130,Numerical Ability,Mensuration,REMOVED,topic_coverage_selection,
TCS_APT_134,Numerical Ability,Mensuration,REMOVED,topic_coverage_selection,
TCS_APT_135,Numerical Ability,Mensuration,REMOVED,topic_coverage_selection,
TCS_APT_136,Numerical Ability,Mensuration,REMOVED,near_duplicate,TCS_APT_130
TCS_APT_137,Numerical Ability,Mensuration,REMOVED,topic_coverage_selection,
TCS_APT_145,Numerical Ability,Number Series,REMOVED,topic_coverage_selection,
TCS_APT_147,Numerical Ability,Number Series,REMOVED,topic_coverage_selection,
TCS_APT_151,Numerical Ability,Number Series,REMOVED,topic_coverage_selection,
TCS_APT_156,Numerical Ability,Permutation and Combination,REMOVED,near_duplicate,TCS_APT_495
TCS_APT_160,Numerical Ability,Permutation and Combination,REMOVED,topic_coverage_selection,
TCS_APT_161,Numerical Ability,Permutation and Combination,REMOVED,topic_coverage_selection,
TCS_APT_167,Numerical Ability,Probability,REMOVED,topic_coverage_selection,
TCS_APT_172,Numerical Ability,Probability,REMOVED,topic_coverage_selection,
TCS_APT_173,Numerical Ability,Probability,REMOVED,topic_coverage_selection,
TCS_APT_177,Numerical Ability,HCF and LCM,REMOVED,topic_coverage_selection,
TCS_APT_178,Numerical Ability,HCF and LCM,REMOVED,topic_coverage_selection,
TCS_APT_197,Numerical Ability,Calendars,REMOVED,topic_coverage_selection,
TCS_APT_214,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_217,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_245,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_250,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_252,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_279,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_280,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_281,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_282,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_285,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_306,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_315,Numerical Ability,Aptitude,REMOVED,near_duplicate,TCS_APT_559
TCS_APT_318,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_336,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_337,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_339,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_340,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_348,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_364,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_369,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_410,Numerical Ability,Percentages,REMOVED,topic_coverage_selection,
TCS_APT_411,Numerical Ability,Percentages,REMOVED,topic_coverage_selection,
TCS_APT_415,Numerical Ability,Profit and Loss,REMOVED,topic_coverage_selection,
TCS_APT_416,Numerical Ability,Profit and Loss,REMOVED,topic_coverage_selection,
TCS_APT_420,Numerical Ability,Profit and Loss,REMOVED,topic_coverage_selection,
TCS_APT_425,Numerical Ability,Compound Interest,REMOVED,topic_coverage_selection,
TCS_APT_429,Numerical Ability,Speed and Distance,REMOVED,topic_coverage_selection,
TCS_APT_434,Numerical Ability,Speed and Distance,REMOVED,topic_coverage_selection,
TCS_APT_443,Numerical Ability,Time and Work,REMOVED,topic_coverage_selection,
TCS_APT_449,Numerical Ability,Averages,REMOVED,topic_coverage_selection,
TCS_APT_453,Numerical Ability,Algebra,REMOVED,topic_coverage_selection,
TCS_APT_460,Numerical Ability,Algebra,REMOVED,topic_coverage_selection,
TCS_APT_463,Numerical Ability,Mensuration,REMOVED,topic_coverage_selection,
TCS_APT_464,Numerical Ability,Mensuration,REMOVED,exact_or_formatting_duplicate,TCS_APT_275
TCS_APT_474,Numerical Ability,Number Systems,REMOVED,topic_coverage_selection,
TCS_APT_478,Numerical Ability,Number Systems,REMOVED,topic_coverage_selection,
TCS_APT_486,Numerical Ability,Data Interpretation,REMOVED,topic_coverage_selection,
TCS_APT_490,Numerical Ability,Clocks,REMOVED,topic_coverage_selection,
TCS_APT_496,Numerical Ability,Permutation and Combination,REMOVED,topic_coverage_selection,
TCS_APT_510,Numerical Ability,Logarithms,REMOVED,topic_coverage_selection,
TCS_APT_511,Numerical Ability,Logarithms,REMOVED,topic_coverage_selection,
TCS_APT_512,Numerical Ability,Logarithms,REMOVED,near_duplicate,TCS_APT_511
TCS_APT_522,Numerical Ability,Surds and Indices,REMOVED,topic_coverage_selection,
TCS_APT_526,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_527,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_529,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_530,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_531,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_532,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_534,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_542,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_543,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_546,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_547,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_548,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_549,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_550,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_551,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_552,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_554,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_555,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_558,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_560,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_561,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_562,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_564,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_565,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_566,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_567,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_573,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_574,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_575,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_576,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_577,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_581,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_582,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_589,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_593,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_594,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_595,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_596,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_597,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_598,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_602,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_608,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_609,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_612,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_613,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
TCS_APT_614,Numerical Ability,Aptitude,REMOVED,topic_coverage_selection,
